pqr_id,fecha,mes,motivo,canal,ciudad,estado,horas_primera_respuesta,horas_cierre,cumple_sla_4h,csat,requiere_agente_humano
PQR-202510-03473,2025-10-09,2025-10,Faltante en el pedido,Chat del sitio,Santa Marta,Cerrado,0.4,131.0,True,3.0,False
PQR-202511-03474,2025-11-14,2025-11,Demora en la entrega,Línea gratuita #590,Bucaramanga,Cerrado,1.0,19.3,True,4.0,False
PQR-202511-03475,2025-11-05,2025-11,Camiseta personalizada pendiente,WhatsApp,Medellín,Cerrado,2.1,20.0,True,4.0,False
PQR-202511-03476,2025-11-16,2025-11,Faltante en el pedido,WhatsApp,Cartagena,Cerrado,1.0,41.6,True,3.0,False
PQR-202511-03477,2025-11-12,2025-11,Contenido incompleto del envase,WhatsApp,Bogotá,Cerrado,11.6,19.4,False,4.0,False
PQR-202511-03478,2025-11-23,2025-11,Producto averiado en transporte,Línea gratuita #590,Bucaramanga,Cerrado,4.4,74.8,False,3.0,False
PQR-202511-03479,2025-11-03,2025-11,Contenido incompleto del envase,WhatsApp,Manizales,Cerrado,2.8,52.6,True,4.0,False
PQR-202511-03480,2025-11-11,2025-11,Demora en la entrega,Correo electrónico,Bogotá,Cerrado,2.7,46.2,True,4.0,False
PQR-202511-03481,2025-11-07,2025-11,Demora en la entrega,WhatsApp,Bogotá,Cerrado,1.9,42.4,True,4.0,False
PQR-202511-03482,2025-11-06,2025-11,Demora en la entrega,WhatsApp,Pereira,Cerrado,1.1,34.5,True,5.0,False
PQR-202511-03483,2025-11-06,2025-11,Faltante en el pedido,Tienda física,Cali,Cerrado,0.9,109.3,True,2.0,False
PQR-202511-03484,2025-11-03,2025-11,Demora en la entrega,Línea gratuita #590,Medellín,Cerrado,1.8,15.1,True,3.0,False
PQR-202511-03485,2025-11-17,2025-11,Demora en la entrega,WhatsApp,Cali,Cerrado,1.4,14.5,True,5.0,False
PQR-202511-03486,2025-11-03,2025-11,Demora en la entrega,Línea gratuita #590,Cartagena,Cerrado,1.1,15.8,True,4.0,False
PQR-202511-03487,2025-11-18,2025-11,Contenido incompleto del envase,WhatsApp,Bogotá,Cerrado,3.0,24.8,True,4.0,False
PQR-202511-03488,2025-11-10,2025-11,Reclamo por precio o promoción,Chat del sitio,Cali,Cerrado,0.7,6.8,True,2.0,False
PQR-202511-03489,2025-11-05,2025-11,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,0.2,79.8,True,3.0,False
PQR-202511-03490,2025-11-05,2025-11,Demora en la entrega,WhatsApp,Barranquilla,Cerrado,2.0,40.1,True,3.0,False
PQR-202511-03491,2025-11-04,2025-11,Contenido incompleto del envase,WhatsApp,Bogotá,Cerrado,5.4,58.5,False,4.0,False
PQR-202511-03492,2025-11-19,2025-11,Cambio o garantía,Instagram / redes,Bogotá,Cerrado,66.5,67.5,False,3.0,False
PQR-202511-03493,2025-11-12,2025-11,Demora en la entrega,Chat del sitio,Bogotá,Cerrado,0.8,39.4,True,3.0,False
PQR-202511-03494,2025-11-13,2025-11,Solicitud de factura electrónica,WhatsApp,Cartagena,Cerrado,0.8,13.3,True,3.0,False
PQR-202511-03495,2025-11-17,2025-11,Reclamo por precio o promoción,Línea gratuita #590,Cali,Cerrado,0.8,36.1,True,2.0,False
PQR-202511-03496,2025-11-03,2025-11,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,0.4,8.3,True,2.0,False
PQR-202511-03497,2025-11-05,2025-11,Demora en la entrega,Chat del sitio,Santa Marta,Cerrado,2.1,9.1,True,4.0,False
PQR-202511-03498,2025-11-19,2025-11,Solicitud de factura electrónica,WhatsApp,Ibagué,Cerrado,0.6,13.0,True,3.0,False
PQR-202511-03499,2025-11-24,2025-11,Demora en la entrega,Línea gratuita #590,Medellín,Cerrado,4.5,26.7,False,4.0,False
PQR-202511-03500,2025-11-15,2025-11,Demora en la entrega,WhatsApp,Cali,Cerrado,0.6,7.0,True,5.0,False
PQR-202511-03501,2025-11-07,2025-11,Solicitud de factura electrónica,WhatsApp,Bogotá,Cerrado,0.3,1.3,True,4.0,False
PQR-202511-03502,2025-11-15,2025-11,Demora en la entrega,WhatsApp,Bucaramanga,Cerrado,3.8,80.4,True,3.0,False
PQR-202511-03503,2025-11-07,2025-11,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,3.4,13.0,True,3.0,False
PQR-202511-03504,2025-11-03,2025-11,Contenido incompleto del envase,Instagram / redes,Pereira,Escalado,4.8,17.8,False,5.0,True
PQR-202511-03505,2025-11-11,2025-11,Producto averiado en transporte,Chat del sitio,Bucaramanga,Cerrado,1.4,42.9,True,3.0,False
PQR-202511-03506,2025-11-20,2025-11,Producto averiado en transporte,WhatsApp,Pereira,Cerrado,1.0,25.5,True,4.0,False
PQR-202511-03507,2025-11-12,2025-11,Reclamo por precio o promoción,Tienda física,Manizales,Cerrado,0.5,6.3,True,3.0,False
PQR-202511-03508,2025-11-09,2025-11,Faltante en el pedido,WhatsApp,Cali,Cerrado,0.9,10.4,True,3.0,False
PQR-202511-03509,2025-11-16,2025-11,Cambio o garantía,Instagram / redes,Cartagena,Cerrado,6.6,7.9,False,5.0,False
PQR-202511-03510,2025-11-24,2025-11,Producto averiado en transporte,Instagram / redes,Bogotá,Cerrado,4.7,90.2,False,2.0,False
PQR-202511-03511,2025-11-19,2025-11,Producto averiado en transporte,WhatsApp,Barranquilla,Cerrado,0.6,67.3,True,3.0,False
PQR-202511-03512,2025-11-04,2025-11,Demora en la entrega,Instagram / redes,Cali,Cerrado,14.9,35.9,False,3.0,False
PQR-202511-03513,2025-11-13,2025-11,Solicitud de factura electrónica,Línea gratuita #590,Santa Marta,Cerrado,0.1,13.2,True,4.0,False
PQR-202511-03514,2025-11-25,2025-11,Reclamo por precio o promoción,WhatsApp,Cali,Cerrado,0.6,2.5,True,4.0,False
PQR-202511-03515,2025-11-19,2025-11,Solicitud de factura electrónica,WhatsApp,Bogotá,Cerrado,0.5,19.9,True,5.0,False
PQR-202511-03516,2025-11-08,2025-11,Demora en la entrega,WhatsApp,Medellín,Cerrado,0.9,6.9,True,5.0,False
PQR-202511-03517,2025-11-25,2025-11,Cambio o garantía,WhatsApp,Bogotá,Cerrado,0.1,29.2,True,5.0,False
PQR-202511-03518,2025-11-06,2025-11,Producto averiado en transporte,WhatsApp,Ibagué,Cerrado,1.1,3.7,True,4.0,False
PQR-202511-03519,2025-11-10,2025-11,Demora en la entrega,WhatsApp,Santa Marta,Cerrado,1.0,73.7,True,3.0,False
PQR-202511-03520,2025-11-11,2025-11,Contenido incompleto del envase,WhatsApp,Medellín,Cerrado,2.5,52.9,True,5.0,False
PQR-202511-03521,2025-11-02,2025-11,Faltante en el pedido,WhatsApp,Cali,Cerrado,0.7,26.1,True,4.0,False
PQR-202511-03522,2025-11-15,2025-11,Demora en la entrega,WhatsApp,Armenia,Cerrado,0.2,17.7,True,5.0,False
PQR-202511-03523,2025-11-15,2025-11,Demora en la entrega,Tienda física,Cúcuta,Cerrado,4.9,33.9,False,4.0,False
PQR-202511-03524,2025-11-06,2025-11,Faltante en el pedido,Tienda física,Cartagena,Cerrado,3.1,31.7,True,4.0,False
PQR-202511-03525,2025-11-15,2025-11,Camiseta personalizada pendiente,Instagram / redes,Cali,Cerrado,7.9,23.9,False,4.0,False
PQR-202511-03526,2025-11-27,2025-11,Faltante en el pedido,WhatsApp,Medellín,Cerrado,1.3,60.0,True,5.0,False
PQR-202511-03527,2025-11-09,2025-11,Demora en la entrega,Línea gratuita #590,Cartagena,Cerrado,1.2,2.7,True,3.0,False
PQR-202511-03528,2025-11-02,2025-11,Cambio o garantía,WhatsApp,Bogotá,Cerrado,6.4,28.8,False,4.0,False
PQR-202511-03529,2025-11-13,2025-11,Producto averiado en transporte,Instagram / redes,Bogotá,Cerrado,13.0,55.5,False,3.0,False
PQR-202511-03530,2025-11-23,2025-11,Solicitud de factura electrónica,Tienda física,Bucaramanga,Cerrado,4.7,93.5,False,4.0,False
PQR-202511-03531,2025-11-15,2025-11,Camiseta personalizada pendiente,WhatsApp,Medellín,Cerrado,3.4,27.7,True,2.0,False
PQR-202511-03532,2025-11-06,2025-11,Demora en la entrega,Línea gratuita #590,Cali,Cerrado,2.7,10.9,True,4.0,False
PQR-202511-03533,2025-11-13,2025-11,Faltante en el pedido,WhatsApp,Barranquilla,Cerrado,1.6,79.8,True,3.0,False
PQR-202511-03534,2025-11-11,2025-11,Contenido incompleto del envase,Chat del sitio,Bogotá,Cerrado,3.9,84.5,True,3.0,False
PQR-202511-03535,2025-11-26,2025-11,Contenido incompleto del envase,Línea gratuita #590,Barranquilla,Cerrado,13.4,71.4,False,4.0,False
PQR-202511-03536,2025-11-18,2025-11,Cambio o garantía,WhatsApp,Medellín,Cerrado,3.4,41.5,True,3.0,False
PQR-202511-03537,2025-11-08,2025-11,Faltante en el pedido,Instagram / redes,Bogotá,Cerrado,9.2,19.3,False,2.0,False
PQR-202511-03538,2025-11-05,2025-11,Reclamo por precio o promoción,WhatsApp,Bogotá,Cerrado,3.0,20.2,True,4.0,False
PQR-202511-03539,2025-11-20,2025-11,Camiseta personalizada pendiente,Instagram / redes,Medellín,Cerrado,3.8,12.5,True,4.0,False
PQR-202511-03540,2025-11-25,2025-11,Demora en la entrega,Chat del sitio,Barranquilla,Cerrado,3.3,18.7,True,5.0,False
PQR-202511-03541,2025-11-25,2025-11,Evento adverso reportado,WhatsApp,Manizales,Escalado,2.7,41.9,True,4.0,True
PQR-202511-03542,2025-11-16,2025-11,Faltante en el pedido,WhatsApp,Neiva,Cerrado,3.3,20.8,True,4.0,False
PQR-202511-03543,2025-11-27,2025-11,Faltante en el pedido,WhatsApp,Pasto,Cerrado,1.1,16.0,True,3.0,False
PQR-202511-03544,2025-11-14,2025-11,Evento adverso reportado,Línea gratuita #590,Bogotá,Escalado,3.4,6.5,True,4.0,True
PQR-202511-03545,2025-11-13,2025-11,Producto averiado en transporte,WhatsApp,Medellín,Cerrado,0.1,1.1,True,3.0,False
PQR-202511-03546,2025-11-25,2025-11,Evento adverso reportado,Línea gratuita #590,Barranquilla,Cerrado,2.7,27.0,True,5.0,True
PQR-202511-03547,2025-11-15,2025-11,Evento adverso reportado,WhatsApp,Ibagué,Cerrado,0.5,20.2,True,4.0,True
PQR-202511-03548,2025-11-02,2025-11,Contenido incompleto del envase,WhatsApp,Bucaramanga,Escalado,1.3,87.5,True,3.0,True
PQR-202511-03549,2025-11-04,2025-11,Faltante en el pedido,Chat del sitio,Bogotá,Cerrado,1.2,9.1,True,5.0,False
PQR-202511-03550,2025-11-04,2025-11,Contenido incompleto del envase,Correo electrónico,Bogotá,Escalado,26.2,75.1,False,3.0,True
PQR-202511-03551,2025-11-18,2025-11,Camiseta personalizada pendiente,Correo electrónico,Pasto,Escalado,20.4,47.6,False,3.0,True
PQR-202511-03552,2025-11-03,2025-11,Demora en la entrega,WhatsApp,Cartagena,Cerrado,0.4,3.7,True,4.0,False
PQR-202511-03553,2025-11-09,2025-11,Evento adverso reportado,Chat del sitio,Barranquilla,Escalado,3.5,67.2,True,4.0,True
PQR-202511-03554,2025-11-27,2025-11,Demora en la entrega,WhatsApp,Cali,Cerrado,0.1,32.1,True,5.0,False
PQR-202511-03555,2025-11-12,2025-11,Demora en la entrega,Línea gratuita #590,Barranquilla,Cerrado,4.5,18.4,False,4.0,False
PQR-202511-03556,2025-11-15,2025-11,Solicitud de factura electrónica,WhatsApp,Cali,Cerrado,0.3,18.7,True,4.0,False
PQR-202511-03557,2025-11-18,2025-11,Camiseta personalizada pendiente,WhatsApp,Armenia,Cerrado,4.0,22.0,True,5.0,False
PQR-202511-03558,2025-11-22,2025-11,Faltante en el pedido,WhatsApp,Medellín,Cerrado,4.8,46.4,False,3.0,False
PQR-202511-03559,2025-11-02,2025-11,Contenido incompleto del envase,WhatsApp,Ibagué,Escalado,2.4,9.7,True,5.0,True
PQR-202511-03560,2025-11-10,2025-11,Faltante en el pedido,Instagram / redes,Bogotá,Cerrado,16.0,56.2,False,3.0,False
PQR-202511-03561,2025-11-12,2025-11,Camiseta personalizada pendiente,Tienda física,Cúcuta,Escalado,7.8,27.9,False,4.0,True
PQR-202511-03562,2025-11-25,2025-11,Demora en la entrega,WhatsApp,Cali,Cerrado,0.6,20.0,True,3.0,False
PQR-202511-03563,2025-11-04,2025-11,Cambio o garantía,Línea gratuita #590,Cali,Cerrado,0.1,6.6,True,5.0,False
PQR-202511-03564,2025-11-12,2025-11,Camiseta personalizada pendiente,Tienda física,Pereira,Cerrado,4.4,57.4,False,4.0,False
PQR-202511-03565,2025-11-04,2025-11,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,2.5,17.3,True,3.0,False
PQR-202511-03566,2025-11-25,2025-11,Cambio o garantía,Chat del sitio,Barranquilla,Cerrado,0.1,24.9,True,3.0,False
PQR-202511-03567,2025-11-11,2025-11,Demora en la entrega,WhatsApp,Bogotá,Cerrado,1.4,23.8,True,4.0,False
PQR-202511-03568,2025-11-09,2025-11,Camiseta personalizada pendiente,Instagram / redes,Bucaramanga,Cerrado,8.3,50.9,False,4.0,False
PQR-202511-03569,2025-11-17,2025-11,Faltante en el pedido,Instagram / redes,Medellín,Cerrado,1.1,7.2,True,4.0,False
PQR-202511-03570,2025-11-12,2025-11,Demora en la entrega,WhatsApp,Medellín,Cerrado,0.6,8.7,True,3.0,False
PQR-202511-03571,2025-11-18,2025-11,Producto averiado en transporte,Línea gratuita #590,Medellín,Cerrado,1.0,23.7,True,3.0,False
PQR-202511-03572,2025-11-14,2025-11,Demora en la entrega,WhatsApp,Bogotá,Cerrado,0.1,16.1,True,5.0,False
PQR-202511-03573,2025-11-22,2025-11,Contenido incompleto del envase,WhatsApp,Bogotá,Cerrado,0.2,12.4,True,3.0,False
PQR-202511-03574,2025-11-03,2025-11,Evento adverso reportado,WhatsApp,Bogotá,Cerrado,0.7,96.0,True,3.0,True
PQR-202511-03575,2025-11-23,2025-11,Demora en la entrega,Chat del sitio,Bucaramanga,Cerrado,0.5,1.6,True,3.0,False
PQR-202511-03576,2025-11-25,2025-11,Solicitud de factura electrónica,Chat del sitio,Medellín,Cerrado,1.3,2.3,True,3.0,False
PQR-202511-03577,2025-11-03,2025-11,Demora en la entrega,WhatsApp,Cali,Cerrado,3.1,40.0,True,4.0,False
PQR-202511-03578,2025-11-24,2025-11,Camiseta personalizada pendiente,Línea gratuita #590,Ibagué,Cerrado,4.5,29.9,False,5.0,False
PQR-202511-03579,2025-11-15,2025-11,Reclamo por precio o promoción,WhatsApp,Cali,Cerrado,0.9,108.5,True,3.0,False
PQR-202511-03580,2025-11-20,2025-11,Evento adverso reportado,WhatsApp,Santa Marta,Cerrado,4.9,65.3,False,4.0,True
PQR-202511-03581,2025-11-20,2025-11,Reclamo por precio o promoción,WhatsApp,Bogotá,Cerrado,0.1,56.3,True,4.0,False
PQR-202511-03582,2025-11-25,2025-11,Demora en la entrega,Chat del sitio,Cali,Cerrado,0.3,3.9,True,5.0,False
PQR-202511-03583,2025-11-21,2025-11,Faltante en el pedido,Línea gratuita #590,Barranquilla,Cerrado,1.0,8.6,True,3.0,False
PQR-202511-03584,2025-11-04,2025-11,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,0.3,20.9,True,3.0,False
PQR-202511-03585,2025-11-19,2025-11,Evento adverso reportado,WhatsApp,Pereira,Escalado,0.2,5.5,True,4.0,True
PQR-202511-03586,2025-11-21,2025-11,Faltante en el pedido,WhatsApp,Cali,Cerrado,0.2,5.2,True,4.0,False
PQR-202511-03587,2025-11-18,2025-11,Reclamo por precio o promoción,WhatsApp,Medellín,Cerrado,1.0,54.1,True,2.0,False
PQR-202511-03588,2025-11-08,2025-11,Solicitud de factura electrónica,WhatsApp,Cali,Cerrado,0.1,4.1,True,5.0,False
PQR-202511-03589,2025-11-25,2025-11,Faltante en el pedido,WhatsApp,Bucaramanga,Cerrado,3.7,79.2,True,3.0,False
PQR-202511-03590,2025-11-26,2025-11,Contenido incompleto del envase,Instagram / redes,Cúcuta,Cerrado,10.8,56.4,False,4.0,False
PQR-202511-03591,2025-11-15,2025-11,Faltante en el pedido,Chat del sitio,Bogotá,Cerrado,0.5,110.2,True,2.0,False
PQR-202511-03592,2025-11-20,2025-11,Producto averiado en transporte,Línea gratuita #590,Armenia,Cerrado,1.6,5.5,True,3.0,False
PQR-202511-03593,2025-11-11,2025-11,Contenido incompleto del envase,WhatsApp,Cúcuta,Cerrado,1.5,295.0,True,3.0,False
PQR-202511-03594,2025-11-08,2025-11,Solicitud de factura electrónica,Chat del sitio,Medellín,Cerrado,0.3,55.4,True,5.0,False
PQR-202511-03595,2025-11-16,2025-11,Reclamo por precio o promoción,Línea gratuita #590,Medellín,Cerrado,4.3,102.5,False,1.0,False
PQR-202511-03596,2025-11-19,2025-11,Evento adverso reportado,Línea gratuita #590,Bogotá,Cerrado,2.0,13.5,True,4.0,True
PQR-202511-03597,2025-11-05,2025-11,Camiseta personalizada pendiente,Línea gratuita #590,Bucaramanga,Escalado,11.6,13.2,False,5.0,True
PQR-202511-03598,2025-11-11,2025-11,Cambio o garantía,Línea gratuita #590,Bucaramanga,Cerrado,3.2,12.3,True,3.0,False
PQR-202511-03599,2025-11-09,2025-11,Producto averiado en transporte,WhatsApp,Medellín,Cerrado,0.8,11.4,True,5.0,False
PQR-202511-03600,2025-11-20,2025-11,Faltante en el pedido,Correo electrónico,Medellín,Cerrado,5.5,33.2,False,3.0,False
PQR-202511-03601,2025-11-14,2025-11,Producto averiado en transporte,WhatsApp,Bogotá,Cerrado,1.4,23.2,True,4.0,False
PQR-202511-03602,2025-11-21,2025-11,Demora en la entrega,WhatsApp,Manizales,Cerrado,0.4,23.6,True,3.0,False
PQR-202511-03603,2025-11-25,2025-11,Faltante en el pedido,Instagram / redes,Medellín,Cerrado,2.4,12.8,True,4.0,False
PQR-202511-03604,2025-11-23,2025-11,Camiseta personalizada pendiente,WhatsApp,Cali,Escalado,1.6,43.8,True,4.0,True
PQR-202511-03605,2025-11-16,2025-11,Contenido incompleto del envase,WhatsApp,Bogotá,Escalado,0.5,11.2,True,3.0,True
PQR-202511-03606,2025-11-19,2025-11,Contenido incompleto del envase,Línea gratuita #590,Armenia,Cerrado,5.2,14.3,False,2.0,False
PQR-202511-03607,2025-11-14,2025-11,Contenido incompleto del envase,WhatsApp,Medellín,Cerrado,1.3,123.7,True,3.0,False
PQR-202511-03608,2025-11-15,2025-11,Demora en la entrega,Chat del sitio,Medellín,Cerrado,0.5,17.7,True,3.0,False
PQR-202511-03609,2025-11-07,2025-11,Solicitud de factura electrónica,Instagram / redes,Medellín,Cerrado,0.1,65.9,True,3.0,False
PQR-202511-03610,2025-11-26,2025-11,Contenido incompleto del envase,WhatsApp,Ibagué,Cerrado,1.2,39.8,True,3.0,False
PQR-202511-03611,2025-11-19,2025-11,Contenido incompleto del envase,Chat del sitio,Bogotá,Escalado,3.7,37.9,True,3.0,True
PQR-202511-03612,2025-11-11,2025-11,Contenido incompleto del envase,WhatsApp,Cartagena,Escalado,1.4,7.8,True,4.0,True
PQR-202511-03613,2025-11-25,2025-11,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,5.6,120.6,False,2.0,False
PQR-202511-03614,2025-11-17,2025-11,Duda sobre uso del producto,Instagram / redes,Bucaramanga,Cerrado,4.6,13.7,False,5.0,False
PQR-202511-03615,2025-11-05,2025-11,Demora en la entrega,Línea gratuita #590,Barranquilla,Cerrado,1.0,11.9,True,3.0,False
PQR-202511-03616,2025-11-13,2025-11,Evento adverso reportado,Instagram / redes,Bogotá,Escalado,11.2,118.6,False,2.0,True
PQR-202511-03617,2025-11-13,2025-11,Demora en la entrega,Tienda física,Bogotá,Cerrado,2.7,68.5,True,4.0,False
PQR-202511-03618,2025-11-17,2025-11,Faltante en el pedido,Línea gratuita #590,Medellín,Cerrado,3.2,14.0,True,4.0,False
PQR-202511-03619,2025-11-08,2025-11,Faltante en el pedido,Chat del sitio,Cali,Cerrado,7.0,29.0,False,5.0,False
PQR-202511-03620,2025-11-21,2025-11,Producto averiado en transporte,WhatsApp,Bogotá,Cerrado,0.7,2.7,True,4.0,False
PQR-202511-03621,2025-11-25,2025-11,Cambio o garantía,WhatsApp,Medellín,Cerrado,2.2,5.4,True,3.0,False
PQR-202511-03622,2025-11-17,2025-11,Contenido incompleto del envase,Instagram / redes,Bogotá,Cerrado,10.7,179.7,False,3.0,False
PQR-202511-03623,2025-11-14,2025-11,Contenido incompleto del envase,WhatsApp,Bucaramanga,Escalado,0.5,10.5,True,3.0,True
PQR-202511-03624,2025-11-07,2025-11,Cambio o garantía,Chat del sitio,Bogotá,Cerrado,1.2,60.1,True,5.0,False
PQR-202511-03625,2025-11-22,2025-11,Demora en la entrega,Tienda física,Bogotá,Cerrado,9.2,36.1,False,4.0,False
PQR-202511-03626,2025-11-27,2025-11,Producto averiado en transporte,WhatsApp,Medellín,Cerrado,0.6,11.2,True,4.0,False
PQR-202511-03627,2025-11-27,2025-11,Duda sobre uso del producto,WhatsApp,Ibagué,Cerrado,0.2,10.1,True,5.0,False
PQR-202511-03628,2025-11-13,2025-11,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,0.3,39.6,True,4.0,False
PQR-202511-03629,2025-11-06,2025-11,Reclamo por precio o promoción,WhatsApp,Cali,Cerrado,2.2,23.6,True,3.0,False
PQR-202511-03630,2025-11-03,2025-11,Duda sobre uso del producto,Chat del sitio,Bogotá,Cerrado,0.1,5.5,True,5.0,False
PQR-202511-03631,2025-11-07,2025-11,Reclamo por precio o promoción,Instagram / redes,Barranquilla,Cerrado,4.1,10.8,False,4.0,False
PQR-202511-03632,2025-11-11,2025-11,Demora en la entrega,Instagram / redes,Barranquilla,Cerrado,11.2,60.5,False,3.0,False
PQR-202511-03633,2025-11-24,2025-11,Camiseta personalizada pendiente,Línea gratuita #590,Bogotá,Escalado,1.1,18.3,True,2.0,True
PQR-202511-03634,2025-11-15,2025-11,Camiseta personalizada pendiente,Instagram / redes,Cartagena,Cerrado,29.6,45.4,False,4.0,False
PQR-202511-03635,2025-11-04,2025-11,Camiseta personalizada pendiente,WhatsApp,Medellín,Escalado,3.1,69.6,True,3.0,True
PQR-202511-03636,2025-11-09,2025-11,Cambio o garantía,Instagram / redes,Cali,Cerrado,36.4,55.9,False,2.0,False
PQR-202511-03637,2025-11-04,2025-11,Cambio o garantía,Línea gratuita #590,Bogotá,Cerrado,3.2,37.2,True,3.0,False
PQR-202511-03638,2025-11-23,2025-11,Faltante en el pedido,Tienda física,Bogotá,Cerrado,0.6,9.4,True,3.0,False
PQR-202511-03639,2025-11-10,2025-11,Camiseta personalizada pendiente,WhatsApp,Medellín,Cerrado,1.6,5.2,True,3.0,False
PQR-202511-03640,2025-11-24,2025-11,Solicitud de factura electrónica,WhatsApp,Bucaramanga,Cerrado,0.9,5.2,True,3.0,False
PQR-202511-03641,2025-11-08,2025-11,Solicitud de factura electrónica,Chat del sitio,Bogotá,Cerrado,0.6,8.1,True,3.0,False
PQR-202511-03642,2025-11-27,2025-11,Camiseta personalizada pendiente,WhatsApp,Medellín,Cerrado,2.7,120.8,True,2.0,False
PQR-202511-03643,2025-11-09,2025-11,Reclamo por precio o promoción,WhatsApp,Barranquilla,Cerrado,0.8,8.5,True,4.0,False
PQR-202511-03644,2025-11-25,2025-11,Producto averiado en transporte,WhatsApp,Bucaramanga,Cerrado,1.3,28.9,True,3.0,False
PQR-202511-03645,2025-11-03,2025-11,Faltante en el pedido,Instagram / redes,Pereira,Cerrado,2.0,49.4,True,4.0,False
PQR-202511-03646,2025-11-02,2025-11,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,0.1,7.1,True,4.0,False
PQR-202511-03647,2025-11-01,2025-11,Demora en la entrega,Instagram / redes,Cartagena,Cerrado,4.1,42.7,False,3.0,False
PQR-202511-03648,2025-11-06,2025-11,Demora en la entrega,WhatsApp,Bucaramanga,Cerrado,0.1,53.3,True,4.0,False
PQR-202511-03649,2025-11-17,2025-11,Faltante en el pedido,WhatsApp,Pereira,Cerrado,2.7,24.7,True,4.0,False
PQR-202511-03650,2025-11-21,2025-11,Demora en la entrega,WhatsApp,Barranquilla,Cerrado,0.3,57.8,True,5.0,False
PQR-202511-03651,2025-11-10,2025-11,Producto averiado en transporte,WhatsApp,Cali,Cerrado,1.2,2.2,True,3.0,False
PQR-202511-03652,2025-11-18,2025-11,Camiseta personalizada pendiente,WhatsApp,Cartagena,Cerrado,1.7,53.6,True,4.0,False
